time,open,high,low,close,Buy,Sell,Plot,Plot,Plot,A组1,A组2,B组1,B组2,Volume
2020-08-09T21:00:00+09:00,11686.08,11687.85,11536.02,11567.43,0,1,11650.909741807915,11460.467228090021,10476.174700213702,10748.612294082519,10615.125908007627,9610.87748984476,9479.525056552491,8839.45899
2020-08-10T01:00:00+09:00,11567.42,11674.56,11521.97,11628.98,0,0,11648.821194969065,11467.07557208649,10487.645399714063,10760.75529692276,10627.053603207538,9617.872645859163,9485.874997301229,7596.414372
2020-08-10T05:00:00+09:00,11629.01,11695,11623.46,11681.68,0,0,11651.950604972011,11475.491432004668,10499.526341010442,10773.457706620376,10639.460972581566,9625.026224209738,9492.361865846868,5791.352271
2020-08-10T09:00:00+09:00,11681.69,12067.35,11681.68,12009.4,1,0,11685.993404498486,11496.429022906446,10514.54995950785,10790.50518652906,10655.577902315901,9633.290951335528,9499.797724441116,22241.693081
2020-08-10T13:00:00+09:00,12009.4,12049.5,11922.91,11968.89,0,0,11712.935937403392,11514.956904361095,10529.021004686878,10806.758770163142,10671.02863287689,9641.386615282372,9507.091940912485,11665.82156
2020-08-10T17:00:00+09:00,11968.89,12006.29,11450,11733.03,0,1,11714.849657650688,11523.508790464582,10541.001193694969,10819.534925057444,10683.522766607752,9648.636679007563,9513.667828827072,18185.750499
2020-08-10T21:00:00+09:00,11733.13,11968,11705.51,11920.67,0,0,11734.451595017288,11539.083739858128,10554.729241518899,10834.72299505665,10698.077439941779,9656.512011142719,9520.778618106757,15030.459969
2020-08-11T01:00:00+09:00,11920.66,11950,11811,11863.03,0,0,11746.697157396595,11551.787514765652,10567.747159513736,10848.90653995242,10711.782764177759,9664.160253738411,9527.698119973502,9999.463497
2020-08-11T05:00:00+09:00,11863,11892.92,11766,11892.92,0,0,11760.623142406443,11565.165259284646,10580.93295892156,10863.306725608249,10725.678496363902,9671.885590813841,9534.685481509769,7829.149281
2020-08-11T09:00:00+09:00,11892.9,11935,11811.48,11833.81,0,0,11767.593319320114,11575.700347155836,10593.399397141246,10876.692977668825,10738.71533758315,9679.379262942735,9541.47757757621,8734.806723
2020-08-11T13:00:00+09:00,11833.81,11861.67,11705,11748.05,0,0,11765.732050813436,11582.459157071295,10604.88845786621,10888.71169521822,10750.589863023348,9686.54969877309,9547.99625533817,11188.886331
2020-08-11T17:00:00+09:00,11748.05,11768.81,11642.45,11741.48,0,0,11763.422331688347,11588.695268558695,10616.197826444655,10900.474016663486,10762.247394046602,9693.672507442854,9554.476266400687,12708.733057
2020-08-11T21:00:00+09:00,11741.47,11741.47,11372,11480.79,0,0,11736.504966765648,11584.46368939953,10624.800733644212,10908.478375054334,10770.700836469583,9699.867022148424,9560.16700121191,22743.598989
2020-08-12T01:00:00+09:00,11480.78,11559.97,11285,11387.05,0,0,11703.223541359395,11576.721976089744,10632.385303458697,10915.07936298462,10777.952003099352,9705.715143388812,9565.563996777015,17068.503541
2020-08-12T05:00:00+09:00,11387.05,11423.02,11125,11392.08,0,0,11673.590823134691,11569.481114282304,10639.944454668064,10921.658682115865,10785.177038357006,9711.560428853669,9570.959908160245,18303.755993
2020-08-12T09:00:00+09:00,11392.09,11420,11219.16,11380.89,0,0,11645.714554264721,11562.085384310449,10647.31704715893,10927.99290719013,10792.18542614104,9717.346666535284,9576.306821282371,10559.984458
2020-08-12T13:00:00+09:00,11380.89,11476.41,11150,11446.91,0,0,11626.78078719189,11557.568702572784,10655.273195943417,10935.150384332335,10799.888068186441,9723.341686755266,9581.832975429248,12623.025048
2020-08-12T17:00:00+09:00,11446.91,11536,11419.99,11460.44,0,0,11610.93880745933,11553.75973384444,10663.28480593403,10942.395758341545,10807.659267384248,9729.362824756114,9587.382774615573,12160.826259
2020-08-12T21:00:00+09:00,11460.44,11617.52,11421.55,11581.45,0,0,11608.130349606061,11554.845626634853,10672.42077801429,10951.2102996058,10816.762687767963,9735.78253766857,9593.27366745275,12780.139618
2020-08-13T01:00:00+09:00,11581.54,11615,11470,11568.98,0,0,11604.401744881674,11555.399915786427,10681.34176529773,10959.731260990548,10825.612303205988,9742.136774973013,9599.110318361309,10123.818659
2020-08-13T05:00:00+09:00,11568.98,11595,11482.57,11564.33,0,0,11600.585388226276,11555.750115167351,10690.12771788183,10968.070553942402,10834.303099638859,9748.452869340525,9604.91598950352,6661.819602
2020-08-13T09:00:00+09:00,11564.34,11656.99,11522.47,11567.21,0,0,11597.406779823774,11556.19952241569,10698.85490476858,10976.334546301816,10842.925533760754,9754.757053502255,9610.713017599523,9396.428572
2020-08-13T13:00:00+09:00,11567.21,11589,11490.52,11513.43,0,0,11589.408991269129,11554.522286242527,10706.960129596753,10983.742759456274,10850.813821598862,9760.852973594101,9616.334042658313,8130.691194
2020-08-13T17:00:00+09:00,11513.43,11622.1,11270.36,11552.11,0,0,11585.856706386354,11554.427686782035,10715.369581043551,10991.582307601704,10859.06436487417,9767.061836770552,9622.052730863163,17279.617567
2020-08-13T21:00:00+09:00,11552.12,11585.01,11382.56,11499.78,0,0,11577.65892482575,11552.284640241563,10723.174659839138,10998.59193094513,10866.60219587565,9773.06779227568,9627.599931067407,11739.628451
2020-08-14T01:00:00+09:00,11499.79,11541.8,11442.34,11506.17,0,0,11570.850455794725,11550.476222977188,10730.965658248699,11005.593007759679,10874.126522982995,9779.075078957567,9633.149621079025,7203.115405
2020-08-14T05:00:00+09:00,11506.18,11792.96,11506.17,11780,1,0,11590.76946000475,11559.477155409455,10741.40381090294,11016.274483514717,10884.783858006724,9786.010693935184,9639.491867397846,16383.010313
2020-08-14T09:00:00+09:00,11779.77,11828,11653,11723.23,0,0,11603.384749528108,11565.898835589476,10751.173225719827,11026.025594086928,10894.647930265468,9792.725492223104,9645.647666903318,10400.119694
2020-08-14T13:00:00+09:00,11723.24,11759,11634.03,11696.98,0,0,11612.298582906384,11571.039273409497,10760.584238399231,11035.280137616764,10904.087131085875,9799.326027778656,9651.70773287997,9322.138826
2020-08-14T17:00:00+09:00,11697.36,11774.99,11662,11760.81,0,0,11626.44252739149,11578.481262687555,10770.536733539537,11045.28744606343,10914.166223661336,9806.124932361745,9657.938463358907,9904.122597
2020-08-14T21:00:00+09:00,11760.81,11762.32,11635.02,11740.35,0,0,11637.29085811611,11584.829056307652,10780.1866167879,11054.8745157729,10923.886032794731,9812.829352006938,9664.090343821657,10947.3086
2020-08-15T01:00:00+09:00,11740.35,11850,11706.43,11801.94,0,0,11652.97172877172,11593.343210962254,10790.353317118368,11065.178867279481,10934.216079467735,9819.724016298076,9670.406000117606,12716.968084
2020-08-15T05:00:00+09:00,11801.94,11825.36,11701,11760.54,0,0,11663.216326031556,11599.899947787264,10800.00691595301,11074.770055317005,10943.937537356349,9826.45128140623,9676.58069435655,6528.194896
2020-08-15T09:00:00+09:00,11760.55,11980,11759.69,11888.67,0,0,11684.688104504741,11611.224263560312,10810.83938445099,11085.996261450564,10955.052036916863,9833.599353221112,9683.115670148702,10935.430796
2020-08-15T13:00:00+09:00,11888.67,11922,11811,11891.32,0,0,11704.367332647147,11622.20841008736,10821.590435351975,11097.10417508573,10966.066954129605,9840.731833799202,9689.639168907494,8142.245591
2020-08-15T17:00:00+09:00,11891.32,11934.55,11815.82,11843.02,0,0,11717.572348585514,11630.86768812315,10831.75391360718,11107.392669222478,10976.384048786904,9847.67217406333,9696.000707551784,8814.683351
2020-08-15T21:00:00+09:00,11843.03,11895.97,11680,11851.99,0,0,11730.374029672608,11639.539151334006,10841.905516456858,11117.662977233202,10986.685295271764,9854.619549543178,9702.369952138042,11460.443019
2020-08-16T01:00:00+09:00,11851.98,11901.42,11810.5,11837.11,0,0,11740.539360179979,11647.28702775228,10851.808048631417,11127.586384443779,10996.690291797979,9861.491266875784,9708.676421998787,6152.342769
2020-08-16T05:00:00+09:00,11837.1,11977,11745,11852.4,0,0,11751.192754448552,11655.33067372278,10861.764187451005,11137.583813623865,11006.75746483565,9868.392163697705,9715.009431091848,10732.759524
2020-08-16T09:00:00+09:00,11852.4,11930,11768.78,11928.99,0,0,11768.125825453451,11666.062412008161,10872.383349764925,11148.499761022156,11017.607259366994,9875.534617203086,9721.549994072375,6278.109711
2020-08-16T13:00:00+09:00,11928.99,11931.72,11853.09,11858.89,0,0,11776.770032553122,11673.624278203919,10882.199336334428,11158.298247077024,11027.504703374441,9882.409332568066,9727.864144754583,5732.757826
2020-08-16T17:00:00+09:00,11858.89,11885.44,11723.19,11750.65,0,1,11774.282410405205,11676.644894744943,10890.840636470404,11166.468616082859,11036.012295099448,9888.885036787935,9733.83987844807,8635.106229
2020-08-16T21:00:00+09:00,11750.65,11877.05,11686,11859.91,0,0,11782.437418938043,11683.83176161769,10900.483117699554,11176.033324826543,11045.705209274749,9895.717012396988,9740.120735527988,9062.395165
2020-08-17T01:00:00+09:00,11859.91,11898.88,11801.31,11818.3,0,0,11785.852902848706,11689.105025867977,10909.615623991102,11184.892175518591,11054.79455975387,9902.381078211904,9746.260112971037,5675.924761
2020-08-17T05:00:00+09:00,11818.11,11916.16,11790.03,11911,1,0,11797.771674005973,11697.806789559429,10919.579647632982,11194.907455856266,11064.867564933236,9909.343362169575,9752.655208649114,5983.943214
2020-08-17T09:00:00+09:00,11910.99,11933.15,11769.78,11844.71,0,0,11802.241990767308,11703.567699772784,10928.784924770962,11203.870249568594,11074.042181816374,9916.051738730512,9758.835577308939,6631.287335
2020-08-17T13:00:00+09:00,11844.72,11858.91,11785.23,11807.21,0,0,11802.715134503755,11707.632103703263,10937.52547278319,11212.19217716075,11082.66768555971,9922.606880017407,9764.886904997835,6698.912467
2020-08-17T17:00:00+09:00,11806.94,11920,11806.91,11908.65,0,0,11812.804169312922,11715.515158459997,10947.188403402264,11221.798491958532,11092.385124553126,9929.490911629131,9771.220030832406,9259.498087
2020-08-17T21:00:00+09:00,11908.67,12455,11780,12421.55,0,0,11870.779962711691,11743.202799304703,10961.858668045028,11238.346788621173,11108.022358381913,9938.128898070625,9779.049661465102,34942.996476
2020-08-18T01:00:00+09:00,12421.84,12468,12262.78,12328.53,0,0,11914.375204358197,11766.156807175106,10975.457387765973,11253.383798433295,11122.381271812714,9946.414517141437,9786.58136113581,16439.546626
2020-08-18T05:00:00+09:00,12328.53,12406.86,12210,12281.13,0,0,11949.30423251456,11786.35183434471,10988.449155051883,11267.559608110078,11136.013609791387,9954.507118468502,9793.950781043828,10761.970549
2020-08-18T09:00:00+09:00,12281.15,12387.77,12269.73,12299.43,0,0,11982.64954370365,11806.47254672335,11001.493740573755,11281.792303170629,11149.7008614409,9962.635100726844,9801.352492178115,9342.308211
2020-08-18T13:00:00+09:00,12299.43,12310,12192,12260.77,0,0,12009.137206208065,11824.288133126356,11014.023852607846,11295.29544381655,11162.772263071007,9970.600906270252,9808.61812735632,10365.888827
2020-08-18T17:00:00+09:00,12260.91,12296.69,12157.24,12170.43,0,1,12024.49842466444,11837.862323984145,11025.530381437618,11307.36626528115,11174.627059976054,9978.225963787514,9815.595415015532,10645.978337
2020-08-18T21:00:00+09:00,12165.76,12259.99,11817.93,11934.41,0,0,12015.918574696398,11841.648507357317,11034.573959731772,11316.01514438072,11183.565682799865,9985.006497708528,9821.854837718589,25848.497217
2020-08-19T01:00:00+09:00,11934.41,12040,11850.02,11982,0,0,12012.68823424912,11847.152487460951,11044.00108451056,11325.201142389262,11192.9590277081,9991.928485584755,9828.236359616023,10879.246339
2020-08-19T05:00:00+09:00,11981.99,12087,11942.8,11945.01,0,0,12006.242688130156,11850.990036972287,11052.966347351252,11333.750230080444,11201.806686205653,9998.698265530735,9834.489752940643,8841.916596
2020-08-19T09:00:00+09:00,11945.1,12020.08,11822,11837.11,0,0,11990.13481307014,11850.445721796903,11060.768771755716,11340.693123458645,11209.280842838527,10005.070576568756,9840.405913197834,9002.134639
2020-08-19T13:00:00+09:00,11837.11,11874.24,11612.71,11823.34,0,0,11974.249592777747,11849.382752314672,11068.356545171082,11347.350321755766,11216.505068216897,10011.373070237496,9846.263916408476,19167.493853
2020-08-19T17:00:00+09:00,11823.34,11865,11733.01,11842.48,0,0,11961.700107751296,11849.11205614547,11076.059266114653,11354.1796966281,11223.869479179051,10017.720061328528,9852.161157423518,12031.051372
2020-08-19T21:00:00+09:00,11842.15,11914.67,11700,11726.5,0,0,11939.300097489268,11844.303740218196,11082.531313217989,11359.315149088401,11229.782779424004,10023.643042051826,9857.698347504984,11694.193832
2020-08-20T01:00:00+09:00,11726.38,11800,11639.81,11649.84,0,0,11911.732469156956,11836.677711190032,11088.176175773035,11363.32238841132,11234.724629077838,10029.279773275217,9862.99270984618,12199.443878
2020-08-20T05:00:00+09:00,11649.79,11773.57,11561,11754.59,0,0,11896.766519713436,11833.45858526101,11094.807159098676,11368.719183053921,11240.840692265157,10035.260051357453,9868.58088500173,9845.852032
2020-08-20T09:00:00+09:00,11754.38,11825.78,11690.75,11699.79,0,0,11878.006851169299,11828.216679956657,11100.826888858888,11373.285677080763,11246.240095885567,10041.02965256592,9873.990660821517,7043.676082
2020-08-20T13:00:00+09:00,11699.79,11792.62,11668,11703.88,0,0,11861.423341534128,11823.340731723063,11106.827417327953,11377.8455987762,11251.6240947575,10046.793431933109,9879.396537746712,6443.509143
2020-08-20T17:00:00+09:00,11703.88,11817.13,11685,11817.13,0,0,11857.204928054687,11823.097173616276,11113.895104717725,11383.904693965495,11258.277105407413,10052.929780522596,9885.121008831655,7932.712412
2020-08-20T21:00:00+09:00,11817.14,11888,11738.81,11854.35,1,0,11856.933030144717,11824.322774650931,11121.262815118544,11390.393594738383,11265.289727696738,10059.173871404666,9890.938524315165,9935.038177
2020-08-21T01:00:00+09:00,11854.34,11880.01,11814.34,11843.09,0,0,11855.61464632141,11825.058744272463,11128.445175167115,11396.63768308682,11272.08737795913,10065.357289528047,9896.705589235948,8686.980306
2020-08-21T05:00:00+09:00,11843.09,11880,11804.67,11853.55,0,0,11855.418013338418,11826.17604841864,11135.660148548537,11402.939921940795,11278.928114689023,10071.5555311588,9902.486518071291,6043.338231
2020-08-21T09:00:00+09:00,11853.54,11878,11778.44,11866.58,0,0,11856.48105968714,11827.760517108105,11142.932982891338,11409.334957500232,11285.841666280916,10077.777453061195,9908.28886218334,9417.483394
2020-08-21T13:00:00+09:00,11866.58,11870,11805.55,11838.07,0,0,11854.727625431222,11828.164810554847,11149.849769131224,11415.248544293332,11292.338470207023,10083.878987019389,9913.989840433907,7522.839791
2020-08-21T17:00:00+09:00,11838.08,11838.19,11688.04,11715.61,0,1,11841.478327771105,11823.75089641544,11155.479224164745,11419.391460923769,11297.318135263411,10089.53490040927,9919.312204273097,10687.052019
2020-08-21T21:00:00+09:00,11715.6,11774.92,11626,11720,0,0,11829.908963221476,11819.682233810914,11161.096346312359,11423.537785600682,11302.290863083841,10095.186425884454,9924.631813713944,11776.1458
2020-08-22T01:00:00+09:00,11720.01,11767.5,11605.42,11670.83,0,0,11814.758585771811,11813.844891308525,11166.168322965967,11426.948712695845,11306.626617635797,10100.647928741007,9929.790449419368,12747.546319
2020-08-22T05:00:00+09:00,11670.89,11710.79,11485.81,11531.34,0,0,11787.766339507829,11802.766268119954,11169.801871991182,11428.38859252073,11309.27030448714,10105.607000045198,9934.521762715027,12297.238819
2020-08-22T09:00:00+09:00,11531.23,11543.15,11376.81,11474.02,0,0,11757.885735745178,11789.874257605446,11172.828918041021,11429.017991244582,11311.208536199056,10110.3501993518,9939.069763416017,10776.68415
2020-08-22T13:00:00+09:00,11474.02,11589.56,11411.87,11579.61,0,0,11740.907094245636,11781.628600444448,11176.876490995837,11431.095122399829,11314.366200479068,10115.442954293389,9943.916263376383,7291.581327
2020-08-22T17:00:00+09:00,11579.6,11640,11544,11560.99,0,0,11723.77213288891,11772.976106309372,11180.698515961052,11432.88677588397,11317.26765694402,10120.453515976948,9948.693438373793,7384.698176
2020-08-22T21:00:00+09:00,11561,11642.81,11560.59,11583.1,0,0,11710.374786899489,11765.529984493318,11184.702510827112,11434.958682423501,11320.39509627409,10125.52334781065,9953.521818171803,6663.576369
2020-08-23T01:00:00+09:00,11583.1,11618.4,11553.77,11590.26,0,0,11698.935283385252,11758.65665176809,11188.73790872933,11437.100769562487,11323.569977494393,10130.600424594668,9958.357086064943,5770.393819
2020-08-23T05:00:00+09:00,11590.26,11686,11570.27,11662.96,1,0,11695.50906591999,11754.903841894831,11193.456536503169,11440.216069292659,11327.562801288577,10135.911896259851,9963.392840611281,5791.767805
2020-08-23T09:00:00+09:00,11663.51,11688.81,11584.6,11599.18,0,0,11686.334869165707,11748.797024565622,11197.493585891196,11442.40867523345,11330.758297744005,10140.983882754617,9968.22529898466,6265.011745
2020-08-23T13:00:00+09:00,11599.18,11623.5,11555.26,11616.46,0,0,11679.680119721354,11743.607337327754,11201.66240593208,11444.809383161264,11334.119494241135,10146.098184720806,9973.094530006862,4536.502166
2020-08-23T17:00:00+09:00,11616.46,11619.88,11514.13,11526.53,0,1,11665.094394033606,11735.094500569803,11204.89491930589,11445.936564083178,11336.383147250062,10150.883043699243,9977.68370421659,6247.663912
2020-08-23T21:00:00+09:00,11526.54,11669.89,11521.43,11653.25,1,0,11663.966356506595,11731.884912312164,11209.356163889912,11448.796059750997,11340.110992576532,10156.090554812938,9982.633678502509,7249.660682
2020-08-24T01:00:00+09:00,11653.26,11693.72,11619.61,11684.97,0,0,11665.966703505967,11730.045111829333,11214.088639871106,11452.05363134064,11344.16815736975,10161.389963635076,9987.66273705937,7944.752814
2020-08-24T05:00:00+09:00,11684.98,11718.07,11638.58,11648.13,0,0,11664.267969838731,11726.832754502693,11218.407459374876,11454.75813297732,11347.744179047753,10166.543308648474,9992.568105635266,5656.413371
2020-08-24T09:00:00+09:00,11648.12,11689,11585.09,11684.4,0,0,11666.185306044566,11725.168724914352,11223.044201072638,11457.92560700522,11351.704835764838,10171.804510351598,9997.566131911084,7981.569281
2020-08-24T13:00:00+09:00,11684.4,11775,11641.1,11758.58,0,0,11674.984800706989,11726.478970996142,11228.372915489826,11462.072564149976,11356.491602402899,10177.304598703931,10002.768536248126,8156.234253
2020-08-24T17:00:00+09:00,11758.57,11824.9,11758.57,11793.05,0,0,11686.22910540156,11729.08959958453,11233.99159294764,11466.6377701617,11361.6275835511,10182.905102694558,10008.057403201603,9331.969937
2020-08-24T21:00:00+09:00,11793.04,11820,11726.42,11764.03,0,0,11693.638714410936,11730.459811365528,11239.26560694816,11470.739731952573,11366.36172962697,10188.38560493825,10013.244914565852,8648.137789
2020-08-25T01:00:00+09:00,11764.04,11786.51,11699.04,11748.39,0,0,11698.853122562276,11731.16295601786,11244.331521306885,11474.569390822193,11370.856179866652,10193.792899201895,10018.370897092984,6893.563554
2020-08-25T05:00:00+09:00,11748.38,11790,11705.45,11748.2,0,0,11703.552825175393,11731.83107538971,11249.3451380103,11478.343606121198,11375.295518927045,10199.180792098943,10023.48117509271,5200.917053
2020-08-25T09:00:00+09:00,11748.19,11767.85,11656.54,11669.58,0,1,11700.317318015832,11729.389856746975,11253.526579423133,11480.981349485044,11378.75768929261,10204.277496459086,10028.34409628889,6745.851098
2020-08-25T13:00:00+09:00,11669.57,11699.98,11550,11586.41,0,0,11689.469002014324,11723.782803541211,11256.838852264693,11482.43553776801,11381.200657653873,10209.06825037084,10032.94694977105,8361.548072
2020-08-25T17:00:00+09:00,11586.41,11659.15,11510.57,11614.44,0,0,11682.323382774865,11719.494850461164,11260.39707264017,11484.25628897121,11383.94464991677,10213.939556262101,10037.619011957842,8463.582041
2020-08-25T21:00:00+09:00,11614.44,11614.44,11328.03,11419.41,0,0,11657.284012986782,11707.726817109746,11261.979290822854,11483.361857399193,11384.361889329513,10218.117963346114,10041.701112365648,19019.612251
2020-08-26T01:00:00+09:00,11419.42,11443.14,11117.64,11294,0,0,11622.685535559469,11691.50223604662,11262.297904844518,11480.749969710929,11383.298808278578,10221.84719050956,10045.400665948026,18855.746714
2020-08-26T05:00:00+09:00,11294,11388,11221.03,11318.42,0,0,11593.707865506187,11676.871560123222,11262.856333652035,11478.51093564595,11382.535528181183,10225.648136123045,10049.16143207521,8144.583096
2020-08-26T09:00:00+09:00,11318.42,11400,11250,11365.23,0,0,11571.948068791311,11664.65032247133,11263.874977098283,11476.948439981868,11382.331933731992,10229.598159914647,10053.049374668784,7380.357199
2020-08-26T13:00:00+09:00,11365.24,11395,11296.14,11348.06,0,0,11550.625395573092,11652.235015707749,11264.712639017704,11475.170668395911,11381.928734511615,10233.474977384614,10056.875107683058,7338.421079
2020-08-26T17:00:00+09:00,11348.05,11445.02,11327.09,11378.58,0,0,11534.240119804226,11641.503446464309,11265.845647584692,11473.838383314587,11381.889337635008,10237.444145573922,10060.779701161098,9756.743593
2020-08-26T21:00:00+09:00,11378.59,11500,11244,11475.92,1,0,11528.685822680014,11635.009977975513,11267.935939648527,11473.867095268868,11382.995580721656,10241.736956161187,10064.960322427978,14650.086235
2020-08-27T01:00:00+09:00,11475.92,11539.32,11428.93,11460.05,0,0,11522.14907766287,11628.14880236863,11269.847522338592,11473.67651464447,11383.902103301401,10245.95987832354,10069.08170995404,9030.224472
2020-08-27T05:00:00+09:00,11460.04,11507.16,11432.33,11461.43,0,0,11516.366308361645,11621.61081011888,11271.753815648655,11473.507597201098,11384.814196203737,10250.172946336283,10073.194998846348,5842.398653
2020-08-27T09:00:00+09:00,11461.42,11480.59,11359.14,11384.6,0,0,11503.817136136726,11612.31626854559,11272.876663254141,11472.281285515566,11384.811676248399,10254.105102501495,10077.069164285502,6942.994608
2020-08-27T13:00:00+09:00,11384.6,11414.7,11332.48,11406.17,0,0,11494.51740888561,11604.232101151645,11274.202965112308,11471.369405715352,11385.062950645477,10258.098395040484,10080.99560693163,6789.49539
2020-08-27T17:00:00+09:00,11406.17,11444.96,11301,11310.01,0,1,11476.945274706028,11592.693979537855,11274.559254016664,11469.143758739967,11384.17997475553,10261.744535785578,10084.626373233163,9705.170985
2020-08-27T21:00:00+09:00,11310.01,11592.2,11256.06,11323.22,0,0,11462.304772353073,11582.126372497154,11275.043440543861,11467.131017240104,11383.462798581935,10265.423826822716,10088.285438600273,20129.649788
2020-08-28T01:00:00+09:00,11323.21,11366.49,11125,11244.09,0,0,11441.522413081351,11568.870044163932,11274.735446110588,11464.054589416102,11381.823118598619,10268.816083922118,10091.699927703374,13940.233739
2020-08-28T05:00:00+09:00,11244.09,11341.71,11223.94,11330.38,0,0,11430.937421359318,11559.517493412406,11275.289123263716,11462.21080197588,11381.217905438634,10272.495681551503,10095.35924844871,5738.491873
2020-08-28T09:00:00+09:00,11330.38,11398.93,11276.89,11380.08,0,0,11426.093857420336,11552.480728964862,11276.331818554623,11461.077963327936,11381.204518315826,10276.334795306957,10099.154583017547,6409.799446
2020-08-28T13:00:00+09:00,11380.09,11444.96,11360.92,11379.63,0,0,11421.66872814221,11545.702269005455,11277.35966115607,11459.954543144102,11381.185994570935,10280.159042116984,10102.937375977614,7211.157415
2020-08-28T17:00:00+09:00,11379.63,11474.4,11354.63,11471.99,1,0,11426.461230223904,11542.811591789554,11279.296281443074,11460.120549445563,11382.254276987747,10284.290171953668,10106.981844586247,9393.399597
2020-08-28T21:00:00+09:00,11471.99,11534.06,11396.71,11529.63,0,0,11436.286827345437,11542.294666621336,11281.787164214784,11461.079300487692,11383.988109023185,10288.606774477224,10111.184645636215,11011.915896
2020-08-29T01:00:00+09:00,11529.3,11542.65,11462.45,11498.13,0,0,11442.176653312537,11540.562718910694,11283.939829247473,11461.590344618897,11385.330954799383,10292.799229331722,10115.281973123258,7354.035494
2020-08-29T05:00:00+09:00,11498,11535.72,11457.23,11526.91,0,0,11450.2464958542,11540.027318169099,11286.357442886801,11462.491305382775,11386.996590625273,10297.076909645997,10119.452218402066,4573.600517
2020-08-29T09:00:00+09:00,11526.9,11540.07,11462.51,11501.61,0,0,11455.1382581538,11538.520756672271,11288.49925937549,11463.030873584392,11388.34498367674,10301.252067671488,10123.53540239497,4257.774179
2020-08-29T13:00:00+09:00,11501.61,11580.02,11479.41,11558.28,0,0,11464.961281186772,11539.295628959633,11291.183644854342,11464.3446546384,11390.344219162895,10305.609183554776,10127.773938872384,5571.332767
2020-08-29T17:00:00+09:00,11558.28,11569.72,11417.04,11447.38,0,0,11463.2868734547,11535.691094490629,11292.737837442855,11464.11065940201,11391.015228349213,10309.566794703633,10131.672331962864,6311.202029
2020-08-29T21:00:00+09:00,11447.38,11516,11433.69,11500.99,0,0,11466.877647411395,11534.330267255702,11294.80999826432,11464.619339961982,11392.309049192163,10313.696511186463,10135.71758356711,6167.428095
2020-08-30T01:00:00+09:00,11500.98,11549,11475.81,11522.11,0,0,11472.137871467452,11533.851041088812,11297.071689823879,11465.412314583196,11393.836119201667,10317.885119466579,10139.813277559526,6626.590657
2020-08-30T05:00:00+09:00,11522.12,11534.98,11458.09,11465.84,0,0,11471.538074184837,11531.18394143827,11298.750976492298,11465.418213692394,11394.683223681648,10321.864165846244,10143.730638630252,4039.471473
2020-08-30T09:00:00+09:00,11465.84,11650,11458,11612.72,0,0,11484.983971881518,11534.381433930886,11301.875046377947,11467.44996246905,11397.24836222657,10326.338536155268,10148.07034132263,8383.347728
2020-08-30T13:00:00+09:00,11612.61,11626.53,11565.01,11592.91,0,0,11495.262641226136,11536.67667181595,11304.77091656324,11469.18044574534,11399.550263847434,10330.728731870502,10152.33870072788,5757.664978
2020-08-30T17:00:00+09:00,11592.9,11613.05,11548.78,11603.09,0,0,11505.531913490313,11539.281116058462,11307.739265652164,11471.027474079887,11401.944848978641,10335.138996231437,10156.624524359408,5764.25177
2020-08-30T21:00:00+09:00,11603.09,11665.11,11557.69,11616.2,0,0,11516.07173125314,11542.2975428797,11310.80852669045,11473.02985374775,11404.465497814186,10339.579415655246,10160.93641645879,9147.386676
2020-08-31T01:00:00+09:00,11616.21,11685,11580,11642.59,0,0,11528.121090181412,11546.230580413829,11314.109834882585,11475.368614385712,11407.266962545784,10344.095916814153,10165.313531919768,7004.687348
2020-08-31T05:00:00+09:00,11642.59,11719,11588.55,11711.16,0,0,11545.553367306991,11552.698400789757,11318.060582794202,11478.620909359703,11410.842174751127,10348.834440499371,10169.880286626061,7120.540554
2020-08-31T09:00:00+09:00,11711.17,11726.89,11667.85,11679.09,0,0,11558.271141849182,11557.65493409212,11321.652915303712,11481.386000265085,11413.99803151876,10353.445378313932,10174.338808674433,5931.029072
2020-08-31T13:00:00+09:00,11679.08,11705.99,11594.06,11618.65,0,0,11564.021509292117,11560.046897461056,11324.608110176312,11483.279296813153,11416.405701736187,10357.830836274716,10178.605606876281,7383.595721
2020-08-31T17:00:00+09:00,11618.64,11710,11570,11680.58,0,0,11575.122317930964,11564.773685795917,11328.150119030279,11486.000685822626,11419.513634656938,10362.415755386415,10183.042754271033,10972.58196
2020-08-31T21:00:00+09:00,11680.72,11800.77,11661.11,11742.16,0,0,11591.030668604206,11571.730011843136,11332.26962033346,11489.533917742314,11423.309474249209,10367.198231104314,10187.648713638031,15217.431874
2020-09-01T01:00:00+09:00,11742.15,11751.36,11690,11725,0,0,11603.789652546662,11577.740599613993,11336.177385305265,11492.781725773455,11426.858774552158,10371.904649714004,10192.190371795674,8288.688232
2020-09-01T05:00:00+09:00,11725,11731.49,11614.9,11649.51,0,0,11608.143971351741,11580.555085903641,11339.295122764914,11494.943495073132,11429.478200733898,10376.333091136139,10196.495599648568,7560.290885
2020-09-01T09:00:00+09:00,11649.51,11703,11515,11691.49,0,0,11616.08168836586,11584.905474691734,11342.799549404068,11497.654481347985,11432.56069248997,10380.891693939826,10200.912126680625,9489.107295
2020-09-01T13:00:00+09:00,11691.43,11940,11672.17,11923.74,0,0,11645.382479950065,11598.193103135194,11348.580051400048,11503.531522984564,11438.339272578323,10386.239521690468,10206.001721579649,15155.723105
